facilityid,name,address,city,county,state,zip,capacity,type,securelvl,status,ice_facility,flood_risk_rating,flood_risk,confidence,distance,depth_cm_100_year_flood,heat_risk_rating,heat_risk,hist_90,hist_105,late45_90,late45_105,late85_90,late85_105,paris_90,paris_105,wildfire_risk_rating,wildfire_risk,mean_percentile
10000620,PINAL COUNTY ADULT DETENTION CENTER,971 JASON LOPEZ CIRCLE,FLORENCE,PINAL,AZ,85132,1503,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,5,Extreme,111.95,11.7102,149.142,50.2911,167.461,80.9288,143.081,42.1514,3,moderate,84
10006481,PIMA COUNTY JAIL - AJO DISTRICT,1249 W. AJO WELL ROAD,AJO,PIMA,AZ,85321,-999,COUNTY,NOT AVAILABLE,OPEN,N,5,Major,high,0,15,5,Extreme,105.023,7.69102,143.895,41.7207,165.355,74.1568,137.446,33.688,1,minimal,57
10003975,PINAL COUNTY YOUTH JUSTICE CENTER,1410 EAST DIVERSION DAM ROAD,FLORENCE,PINAL,AZ,85132,-999,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,5,Extreme,111.95,11.7102,149.142,50.2911,167.461,80.9288,143.081,42.1514,3,moderate,85
10000098,ALLENDALE CORRECTIONAL INSTITUTION,1057 REVOLUTIONARY TRAIL,FAIRFAX,ALLENDALE,SC,29827,1077,STATE,MEDIUM,OPEN,N,7,Severe,high,0,64,4,Severe,87.1552,7.06897,133.741,38.6034,158.19,83.3793,127.897,30.9828,1,minimal,67
10001142,KIRKLAND CORRECTIONAL INSTITUTION,4344 BROAD RIVER RD,COLUMBIA,RICHLAND,SC,29210,1910,STATE,MAXIMUM,OPEN,N,1,Minimal,medium,0.2896945128584166,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,53
10001141,BROAD RIVER CORRECTIONAL INSTITUTION,4460 BROAD RIVER RD,COLUMBIA,RICHLAND,SC,29210,1438,STATE,MAXIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,52
10002697,COASTAL REGIONAL EVALUATION CENTER,331 CAMPBELL THICKETT RD,RIDGEVILLE,DORCHESTER,SC,29472,-999,STATE,JUVENILE,OPEN,N,1,Minimal,medium,0.45688819012620063,0,4,Severe,81.1628,5.96512,129.663,35.2791,155.105,80.3372,123.756,27.8488,2,low,77
10001928,GRAHAM (CAMILLE GRIFFIN) CORRECTIONAL INSTITUTION,4450 BROAD RIVER RD,COLUMBIA,RICHLAND,SC,29210,916,STATE,MAXIMUM,OPEN,N,1,Minimal,medium,0.4000184241178577,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,52
10001132,KERSHAW CORRECTIONAL INSTITUTION,4848 GOLDMINE HWY,KERSHAW,LANCASTER,SC,29067,1372,STATE,MEDIUM,OPEN,N,1,Minimal,high,0,0,4,Severe,58.2805,3.45122,108.78,24.0976,137.366,61.8415,102.744,18.8293,1,minimal,66
10001137,LEATH CORRECTIONAL INSTITUTION,2809 AIRPORT RD,GREENWOOD,GREENWOOD,SC,29649,652,STATE,MAXIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,65.0758,2.63636,113.106,25.303,140.727,65.197,107.621,19.803,1,minimal,49
10006904,HAYWARD DETENTION FACILITY,300 W WINTON AVE,HAYWARD,ALAMEDA,CA,94544,30,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,1,Low,10.7826,0.00869565,33.4435,1.06087,59.8609,6.34783,26.7043,0.573913,1,minimal,20
10002687,MANNING REENTRY / WORK RELEASE CENTER,502 BECKMAN RD,COLUMBIA,RICHLAND,SC,29203,839,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,50
10006271,SANTA CRUZ COUNTY JAIL,2170 NORTH CONGRESS DRIVE,NOGALES,SANTA CRUZ,AZ,85621,372,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,30.0361,0,85.2831,2.35542,123.693,16.2169,74.6506,1.3253,5,severe,94
10001138,LEE CORRECTIONAL INSTITUTION,990 WISACKY HWY,BISHOPVILLE,LEE,SC,29010,1576,STATE,MAXIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,68.6833,5.13333,119.533,28.6667,145.833,69.1167,113.417,22.85,1,minimal,68
10002685,PALMER PRE-RELEASE CENTER,2012 PISGAH RD,FLORENCE,FLORENCE,SC,29501,292,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,75.2377,6.32787,124.828,33.7541,149.311,74.7295,118.648,27.0082,1,minimal,68
10001147,LIEBER CORRECTIONAL INSTITUTION,136 WILBORN AVE,RIDGEVILLE,DORCHESTER,SC,29472,1229,STATE,MAXIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,81.1628,5.96512,129.663,35.2791,155.105,80.3372,123.756,27.8488,2,low,77
10002671,LIVESAY CORRECTIONAL INSTITUTION-B CAMP,504 BROADCAST DR,SPARTANBURG,SPARTANBURG,SC,29303,318,STATE,MINIMUM,OPEN,N,1,Minimal,medium-high,0.02392276442902129,0,4,Severe,53.9407,1.36441,103.542,20.5678,133.297,58.5678,97.4915,15.6525,1,minimal,25
10004428,KERR COUNTY JUVENILE FACILITY,3499 LEGION DRIVE,KERRVILLE,KERR,TX,78028,25,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,4,Severe,71.7484,0,125.335,10.9161,157.574,58.9871,119.89,6.61935,3,moderate,84
10005785,SANTA CRUZ COUNTY JUVENILE DETENTION CENTER,2170 N. CONGRESS DR.,NOGALES,SANTA CRUZ,AZ,85621,32,COUNTY,JUVENILE,OPEN,N,1,Minimal,medium-high,0.0484709238728492,0,3,Major,30.0361,0,85.2831,2.35542,123.693,16.2169,74.6506,1.3253,5,severe,95
10001129,PERRY CORRECTIONAL INSTITUTION,430 OAKLAWN RD,PELZER,GREENVILLE,SC,29669,972,STATE,MAXIMUM,OPEN,N,4,Moderate,high,0,0,3,Major,40.3866,0.621849,90.9076,14.2437,123.244,49.2101,84.4034,10.3782,1,minimal,54
10002691,TURBEVILLE CORRECTIONAL INSTITUTION,1578 CLARENCE COKER HWY,TURBEVILLE,CLARENDON,SC,29162,1376,STATE,MEDIUM,OPEN,N,1,Minimal,high,0,0,4,Severe,81.6667,7.07843,129.157,36.9216,153.539,79.1078,123.245,29.6569,1,minimal,75
10002668,TYGER RIVER CORRECTIONAL INSTITUTION,200 PRISON RD,ENOREE,SPARTANBURG,SC,29335,1113,STATE,MEDIUM,OPEN,N,1,Minimal,high,0,0,4,Severe,53.9407,1.36441,103.542,20.5678,133.297,58.5678,97.4915,15.6525,1,minimal,48
10002242,YAVAPAI COUNTY DETENTION CENTER - CAMP VERDE,2830 N COMMONWEALTH DRIVE,CAMP VERDE,YAVAPAI,AZ,86322,644,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,medium-high,0.06753876157446191,19,3,Major,31.8849,0.252115,77.2733,5.00423,111.508,17.9526,67.813,3.36125,6,extreme,97
10001924,CAMPBELL PRE-RELEASE CENTER,4530 BROAD RIVER RD,COLUMBIA,RICHLAND,SC,29210,144,STATE,MINIMUM,CLOSED,N,1,Not Available,low,0.5651011716993605,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,43
10002241,YAVAPAI COUNTY DETENTION CENTER - PRESCOTT,255 E GURLEY ST,PRESCOTT,YAVAPAI,AZ,86301,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,31.8849,0.252115,77.2733,5.00423,111.508,17.9526,67.813,3.36125,3,moderate,83
10003960,YAVAPAI COUNTY JUVENILE DETENTION CENTER,1100 PRESCOTT LAKES PARKWAY,PRESCOTT,YAVAPAI,AZ,86301,80,COUNTY,JUVENILE,OPEN,N,9,Extreme,high,0,97,3,Major,31.8849,0.252115,77.2733,5.00423,111.508,17.9526,67.813,3.36125,6,extreme,99
10004419,KIMBLE COUNTY JAIL,415 PECAN STREET,JUNCTION,KIMBLE,TX,76849,19,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,83.9029,0,132.657,16.1486,162.84,68.0571,127.537,10.3257,4,major,88
10002699,COASTAL PRE-RELEASE CENTER,3765 LEEDS AVE,NORTH CHARLESTON,CHARLESTON,SC,29405,187,STATE,MINIMUM,CLOSED,N,9,Extreme,high,0,62,4,Severe,75.1888,3.88112,123.958,31.1818,149.93,77.4545,118.343,23.6713,1,minimal,59
10000096,WALDEN CORRECTIONAL INSTITUTION - STEVENSON CAMP,4546 BROAD RIVER RD,COLUMBIA,RICHLAND,SC,29210,333,STATE,MINIMUM,CLOSED,N,1,Not Available,low,0.8400423212313682,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,55
10000097,WATKINS PRE-RELEASE CENTER,1700 ST. ANDREWS TERRACE RD,COLUMBIA,RICHLAND,SC,29210,224,STATE,MINIMUM,CLOSED,N,1,Minimal,medium,0.2384671856715011,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,55
10001922,MIDLANDS REGIONAL EVALUATION CENTER,1721 SHIVERS RD,COLUMBIA,RICHLAND,SC,29210,-999,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,50
10002676,UPSTATE REGIONAL EVALUATION CENTER,1585 JONESVILLE HWY,UNION,UNION,SC,29379,-999,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,4,Severe,62.3924,2.64557,110.722,25.6962,138.962,64.924,105.139,20.0886,1,minimal,42
10005302,GLENN E DYER DETENTION FACILITY,550 6TH STREET,OAKLAND,ALAMEDA,CA,94607,834,COUNTY,NOT AVAILABLE,CLOSED,N,1,Minimal,high,0,0,1,Low,10.7826,0.00869565,33.4435,1.06087,59.8609,6.34783,26.7043,0.573913,1,minimal,6
10001921,JUVENILE DETENTION CENTER,1725 SHIVERS RD,COLUMBIA,RICHLAND,SC,29212,72,STATE,JUVENILE,OPEN,N,1,Minimal,medium-high,0.07970238137690878,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,52
10006905,PASADENA JAIL,207 N GARFIELD AVENUE,PASADENA,LOS ANGELES,CA,91101,-999,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,29.3613,0.0403361,64.8891,1.94286,94.3496,12.3445,56.5714,1.07731,1,minimal,6
10004435,KINNEY COUNTY JAIL,109 NORTH STREET,BRACKETTVILLE,KINNEY,TX,78832,28,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,5,Extreme,112.203,2.07487,154.134,46.4599,178.957,98.385,149.754,37.123,1,minimal,75
10006494,FULLERTON CITY JAIL,237 W COMMONWEALTH,FULLERTON,ORANGE,CA,92832,-999,LOCAL,NOT AVAILABLE,OPEN,N,4,Moderate,medium-high,0.009727141894273195,0,2,Moderate,12.7391,0,53.6087,1.25217,93.4522,10.5304,42.7652,0.634783,1,minimal,6
10006648,G. WERBER BRYAN PSYCHIATRIC HOSPITAL,220 FAISON DRIVE,COLUMBIA,RICHLAND,SC,29203,185,STATE,NOT AVAILABLE,OPEN,N,1,Not Available,low,0.7459429265433108,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,46
10001926,JOHN G RICHARDS INSTITUTION,4900 BROAD RIVER RD,COLUMBIA,RICHLAND,SC,29212,120,STATE,JUVENILE,OPEN,N,1,Minimal,medium,0.4707076856197313,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,42
10001927,WILLOW LANE PROGRAM FOR GIRLS,4900 BROAD RIVER RD,COLUMBIA,RICHLAND,SC,29212,20,STATE,JUVENILE,OPEN,N,1,Not Available,low,0.617193959657449,0,4,Severe,72.5983,4.97436,121.94,30.4103,147.897,71.4615,116.017,24.3419,1,minimal,48
10001123,SOUTH DAKOTA STATE PENITENTIARY,1600 NORTH DR,SIOUX FALLS,MINNEHAHA,SD,57117,-999,STATE,MEDIUM,OPEN,N,1,Minimal,medium-high,0.08076053480283009,0,2,Moderate,14.4028,0.0347222,49.1389,6.59028,77.9931,24.8264,42.9236,4.34028,1,minimal,63
10001128,MIKE DURFEE STATE PRISON,1412 WOOD ST,SPRINGFIELD,BON HOMME,SD,57062,2044,STATE,MEDIUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,25.837,1.54348,65.2826,12.1196,92.0435,35.0761,59.9457,9.06522,1,minimal,70
10001118,RAPID CITY COMMUNITY WORK CENTER,2725 CREEK DR,RAPID CITY,PENNINGTON,SD,57703,-999,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,15.37,0,42.5772,2.01269,66.0211,12.7569,37.6004,0.997886,3,moderate,84
10001121,G NORTON JAMESON ANNEX,1600 NORTH DR,SIOUX FALLS,MINNEHAHA,SD,57117,-999,STATE,MAXIMUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,14.4028,0.0347222,49.1389,6.59028,77.9931,24.8264,42.9236,4.34028,1,minimal,52
10004375,KNOX COUNTY JAIL,104 SOUTH STEWART STREET,BENJAMIN,KNOX,TX,79505,14,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,95.7803,5.18182,132.947,47.4621,157.636,89.7348,127.992,39.5682,4,major,86
10004410,LAMPASAS COUNTY JAIL,410 EAST 4TH STREET,LAMPASAS,LAMPASAS,TX,76550,37,COUNTY,MAXIMUM,OPEN,N,4,Moderate,high,0,0,4,Severe,91.2255,0.931373,136.108,32.9608,162.412,84.6765,130.873,25.0588,1,minimal,63
10006388,AURORA PLAINS ACADEMY,1400 EAST 10TH STREET,PLANKINTON,AURORA,SD,57368,66,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,25.4959,0.991736,62.3306,11.5207,88.3306,33.719,57.0248,8.35537,2,low,79
10001120,SEQUEL TRANSITION ACADEMY,46560 264TH ST,SIOUX FALLS,MINNEHAHA,SD,57107,32,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,14.4028,0.0347222,49.1389,6.59028,77.9931,24.8264,42.9236,4.34028,1,minimal,59
10002661,STAR ACADEMY FOR YOUTH,12279 BRADY DR,CUSTER,CUSTER,SD,57730,-999,STATE,JUVENILE,CLOSED,N,1,Minimal,high,0,0,1,Low,7.54864,0,31.572,0.303502,57.3735,4.9572,26.7004,0.07393,6,extreme,98
10006493,EL MONTE JAIL,11333 VALLEY BOULEVARD,EL MONTE,LOS ANGELES,CA,91731,-999,LOCAL,NOT AVAILABLE,OPEN,N,4,Moderate,high,0,0,3,Major,29.3613,0.0403361,64.8891,1.94286,94.3496,12.3445,56.5714,1.07731,1,minimal,6
10004433,LAVACA COUNTY JAIL,38 FM 318,HALLETTSVILLE,LAVACA,TX,77964,48,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,5,Extreme,123.007,10.6889,163.252,68.0444,183.2,117.874,158.615,57.837,3,moderate,81
10002662,STAR ACADEMY QUEST PROGRAM-EAST CAMPUS,25298 BADGER CLARK RD,CUSTER,CUSTER,SD,57730,24,STATE,JUVENILE,CLOSED,N,6,Major,high,0,51,1,Low,7.54864,0,31.572,0.303502,57.3735,4.9572,26.7004,0.07393,6,extreme,99
10006649,MCCROSSAN BOY'S RANCH,47135 260TH STREET,SIOUX FALLS,MINNEHAHA,SD,57107,-999,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,14.4028,0.0347222,49.1389,6.59028,77.9931,24.8264,42.9236,4.34028,1,minimal,46
10006650,NEW BEGINNINGS CENTER,1601 MILWAUKEE AVENUE NE,ABERDEEN,BROWN,SD,57401,-999,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,15.1078,0,46.1242,5.78105,72.6699,22.317,39.5784,3.45098,1,minimal,72
10001919,ABBOTT HOUSE,909 COURT MERRILL ST,MITCHELL,DAVISON,SD,57301,40,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,23.2469,1,60.4444,10.6173,87.284,32.1358,54.963,7.65432,1,minimal,40
10006651,BLACK HILLS CHILDREN'S HOME SOCIETY,24100 S. ROCKERVILLE RD,RAPID CITY,PENNINGTON,SD,57702,-999,STATE,JUVENILE,OPEN,N,6,Major,high,0,135,2,Moderate,15.37,0,42.5772,2.01269,66.0211,12.7569,37.6004,0.997886,6,extreme,99
10004403,LEON COUNTY JAIL,606 EAST SAINT MARYS,CENTERVILLE,LEON,TX,75833,53,COUNTY,NOT AVAILABLE,OPEN,N,1,Not Available,low,19.161316208965744,0,5,Extreme,108.788,9.99359,150.301,66.5064,171.814,109.16,145.365,57.2628,1,minimal,68
10005271,BUTTE COUNTY JAIL,5 GILLICK WAY,OROVILLE,BUTTE,CA,95965,614,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.14705951040057175,0,3,Major,39.5492,0.973485,79.572,11.7273,105.955,31.6439,71.303,8.00379,6,extreme,96
10006652,SIOUX FALLS CHILDREN'S HOME SOCIETY,801 N. SYCAMORE AVENUE,SIOUX FALLS,MINNEHAHA,SD,57110,-999,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,14.4028,0.0347222,49.1389,6.59028,77.9931,24.8264,42.9236,4.34028,1,minimal,59
10005296,AMADOR COUNTY JAIL,700 COURT STREET,JACKSON,AMADOR,CA,95642,76,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.171381121870439,0,3,Major,32.4694,0.316327,70.7755,7.2449,96.1939,24.3878,63.0204,4.90816,5,severe,94
10005298,CALAVERAS COUNTY JAIL,1045 JEFF TUTTLE DR,SAN ANDREAS,CALAVERAS,CA,95249,-999,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,33.275,0.23125,74.6438,7.4875,103,25.3125,66.075,4.91875,6,extreme,98
10006698,CAMP WILMONT SWEENEY,2600 FAIRMONT DR,SAN LEANDRO,ALAMEDA,CA,94578,50,COUNTY,JUVENILE,OPEN,N,1,Minimal,medium,0.3404717749882614,0,1,Low,10.7826,0.00869565,33.4435,1.06087,59.8609,6.34783,26.7043,0.573913,1,minimal,75
10005286,COLUSA COUNTY JAIL,929 BRIDGE STREET,COLUSA,COLUSA,CA,95932,92,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,medium-high,0.018434012564340203,19,4,Severe,54.3716,1.19672,97.2896,14.3169,122.437,37.6339,88.6557,9.92896,1,minimal,73
10006906,BERKELEY JAIL FACILITY,2100 MARTIN LUTHER KING JR WAY,BERKELEY,ALAMEDA,CA,94704,20,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,1,Low,10.7826,0.00869565,33.4435,1.06087,59.8609,6.34783,26.7043,0.573913,1,minimal,12
10002326,MARTINEZ DETENTION FACILITY,1000 WARD STREET,MARTINEZ,CONTRA COSTA,CA,94553,695,COUNTY,MAXIMUM,OPEN,N,1,Minimal,medium-high,0.0035916503841631176,0,2,Moderate,19.9352,0.0462963,53.6481,3.30556,87.0926,13.6852,44.2407,2.07407,1,minimal,63
10002325,WEST COUNTY DETENTION FACILITY,5555 GIANT HIGHWAY,RICHMOND,CONTRA COSTA,CA,94806,1096,COUNTY,MEDIUM,OPEN,N,1,Minimal,medium,0.10228154598625108,0,2,Moderate,19.9352,0.0462963,53.6481,3.30556,87.0926,13.6852,44.2407,2.07407,1,minimal,64
10002324,MARSH CREEK DETENTION FACILITY,12000 MARSH CREEK ROAD,CLAYTON,CONTRA COSTA,CA,94517,188,COUNTY,MINIMUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,19.9352,0.0462963,53.6481,3.30556,87.0926,13.6852,44.2407,2.07407,6,extreme,98
10002815,LIMESTONE COUNTY JAIL - YEAGUA ST,1221 E YEAGUA ST,GROESBECK,LIMESTONE,TX,76642,64,COUNTY,NOT AVAILABLE,CLOSED,N,1,Minimal,high,0,0,5,Extreme,105.932,7.65909,147.614,60.1212,169.485,105.023,142.432,50.553,2,low,79
10006499,WEST COVINA JAIL,1444 WEST GARVEY AVENUE,WEST COVINA,LOS ANGELES,CA,91790,22,LOCAL,NOT AVAILABLE,OPEN,N,6,Major,medium-high,0.08915880645314067,260,3,Major,29.3613,0.0403361,64.8891,1.94286,94.3496,12.3445,56.5714,1.07731,1,minimal,6
10006490,COSTA MESA JAIL,99 FAIR DRIVE,COSTA MESA,ORANGE,CA,92626,32,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,12.7391,0,53.6087,1.25217,93.4522,10.5304,42.7652,0.634783,1,minimal,27
10006699,JOHN A. DAVIS JUVENILE HALL,202 GLACIER DRIVE,MARTINEZ,CONTRA COSTA,CA,94553,290,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,19.9352,0.0462963,53.6481,3.30556,87.0926,13.6852,44.2407,2.07407,1,minimal,6
10006700,ORIN ALLEN YOUTH REHABILITATION FACILITY,4491 BIXLER ROAD,BYRON,CONTRA COSTA,CA,94514,100,COUNTY,JUVENILE,OPEN,N,3,Moderate,high,0,0,2,Moderate,19.9352,0.0462963,53.6481,3.30556,87.0926,13.6852,44.2407,2.07407,5,severe,93
10001521,DEL NORTE COUNTY JAIL,650 5TH STREET,CRESCENT CITY,DEL NORTE,CA,95531,142,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,0,Minimal,0.733333,0,8.33333,0,23.7939,0.406061,5.66061,0,1,minimal,36
10006869,LIMESTONE COUNTY JAIL,912 N TYUS ST,GROESBECK,LIMESTONE,TX,76642,213,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.3140614171079232,0,5,Extreme,105.932,7.65909,147.614,60.1212,169.485,105.023,142.432,50.553,2,low,80
10005288,EL DORADO COUNTY JAIL - PLACERVILLE,300 FORNI ROAD,PLACERVILLE,EL DORADO,CA,95667,265,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,14.7935,0.00724638,41.4674,2.25362,64.5833,10.2971,35.2645,1.36594,3,moderate,82
10006440,SOUTH LAKE JUVENILE TREATMENT CENTER,1041 AL TAHOE BOULEVARD,SOUTH LAKE TAHOE,EL DORADO,CA,96150,40,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,14.7935,0.00724638,41.4674,2.25362,64.5833,10.2971,35.2645,1.36594,4,major,86
10006907,SOUTH GATE JAIL,8620 CALIFORNIA AVENUE,SOUTH GATE,LOS ANGELES,CA,90280,39,LOCAL,NOT AVAILABLE,OPEN,N,2,Low,medium-high,0.01298551568804983,0,3,Major,29.3613,0.0403361,64.8891,1.94286,94.3496,12.3445,56.5714,1.07731,1,minimal,6
10002814,LIMESTONE COUNTY DETENTION CENTER,910 N TYUS ST,GROESBECK,LIMESTONE,TX,76642,1006,COUNTY,MEDIUM,OPEN,N,1,Minimal,high,0,0,5,Extreme,105.932,7.65909,147.614,60.1212,169.485,105.023,142.432,50.553,2,low,79
10006701,PLACERVILLE JUVENILE HALL,299 FAIR LANE,PLACERVILLE,EL DORADO,CA,95667,-999,COUNTY,JUVENILE,CLOSED,N,1,Minimal,medium,0.12704366307760231,0,2,Moderate,14.7935,0.00724638,41.4674,2.25362,64.5833,10.2971,35.2645,1.36594,2,low,79
10004357,LIPSCOMB COUNTY JAIL,105 OAK STREET,LIPSCOMB,LIPSCOMB,TX,79056,13,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.032240032990970884,0,4,Severe,54.2296,0,95.4444,12.4667,123.015,46.3407,90.2741,8.31111,6,extreme,99
10005312,FRESNO COUNTY JAIL NORTH ANNEX,1265 M STREET,FRESNO,FRESNO,CA,93721,1104,COUNTY,MAXIMUM,OPEN,N,3,Moderate,high,0,0,3,Major,43.3978,1.08743,72.8361,11.3093,91.1366,29.1268,67.1956,7.77049,1,minimal,6
10005313,FRESNO COUNTY JAIL SOUTH ANNEX,2280 FRESNO STREET,FRESNO,FRESNO,CA,93721,499,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.06037071753737248,0,3,Major,43.3978,1.08743,72.8361,11.3093,91.1366,29.1268,67.1956,7.77049,1,minimal,6
10005311,FRESNO COUNTY MAIN DETENTION FACILITY,1225 M STREET,FRESNO,FRESNO,CA,93721,1064,COUNTY,MAXIMUM,OPEN,N,3,Moderate,medium-high,0.042247051770441565,0,3,Major,43.3978,1.08743,72.8361,11.3093,91.1366,29.1268,67.1956,7.77049,1,minimal,6
10006908,SANTA MONICA JAIL,333 OLYMPIC DRIVE,SANTA MONICA,LOS ANGELES,CA,90401,-999,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.10654328775212414,0,3,Major,29.3613,0.0403361,64.8891,1.94286,94.3496,12.3445,56.5714,1.07731,1,minimal,6
10006500,WHITTIER JAIL,13200 PENN ST,WHITTIER,LOS ANGELES,CA,90602,31,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.04308333359662421,0,3,Major,29.3613,0.0403361,64.8891,1.94286,94.3496,12.3445,56.5714,1.07731,1,minimal,50
10005254,HUMBOLDT COUNTY CORRECTIONAL FACILITY,826 4TH STREET,EUREKA,HUMBOLDT,CA,95501,411,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,1,Low,7.31972,0.00888099,23.8117,0.884547,43.4778,4.60391,18.9183,0.483126,1,minimal,6
10006702,FRESNO COUNTY JUVENILE JUSTICE CAMPUS,3333 E. AMERICAN,FRESNO,FRESNO,CA,93725,-999,COUNTY,JUVENILE,OPEN,N,1,Minimal,medium,0.13876968105846801,0,3,Major,43.3978,1.08743,72.8361,11.3093,91.1366,29.1268,67.1956,7.77049,2,low,79
10000880,IMPERIAL COUNTY JAIL,328 APPLESTILL ROAD,EL CENTRO,IMPERIAL,CA,92243,612,COUNTY,MAXIMUM,OPEN,N,1,Minimal,medium-high,0.02325170111664633,0,5,Extreme,138.646,27.0234,166.871,79.2679,178.252,104.477,162.196,69.0872,1,minimal,42
10002312,GLENN COUNTY JAIL,141 SOUTH LASSEN STREET,WILLOWS,GLENN,CA,95988,-999,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,49.6303,1.35545,87.5213,14.455,110.867,36.3318,79.872,10.0853,1,minimal,6
10005320,INYO COUNTY JAIL,550 SOUTH CLAY STREET,INDEPENDENCE,INYO,CA,93526,96,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.00645241642263593,0,4,Severe,53.0618,4.87451,84.6629,14.0329,104.73,26.4028,78.6012,11.7372,2,low,77
10004437,LIVE OAK COUNTY JAIL,200 LARRY R BUSBY DRIVE,GEORGE WEST,LIVE OAK,TX,78022,96,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.04815322916367553,0,5,Extreme,136.458,18.1111,172.216,81.1961,189.425,127.386,168.033,72.0523,2,low,79
10002728,LUBBOCK COUNTY JAIL,811 MAIN ST,LUBBOCK,LUBBOCK,TX,79401,1512,COUNTY,NOT AVAILABLE,CLOSED,N,6,Major,high,0,24,3,Major,47.4328,0,98.2463,4.16418,132.746,33.6791,92.8134,1.74627,1,minimal,6
